SMILES,PKM2_inhibition,ERK2_inhibition,NumAromaticHeterocycles,BertzCT,Chi3v,MaxAbsPartialCharge,MinEStateIndex,Kappa1,BCUT2D_LOGPHI,BCUT2D_CHGHI,MolMR,fr_Ar_N,BCUT2D_MWHI,fr_aryl_methyl,fr_unbrch_alkane,Kappa2,FpDensityMorgan2,FpDensityMorgan1,TPSA,HallKierAlpha,MaxAbsEStateIndex,MaxPartialCharge,BCUT2D_LOGPLOW,BCUT2D_MWLOW,MaxEStateIndex,FpDensityMorgan3,fr_ether,Ipc,MinAbsPartialCharge,Chi4v,qed,BCUT2D_MRLOW,fr_sulfonamd,Chi4n,AvgIpc,SPS,MinAbsEStateIndex,Chi1v,BCUT2D_MRHI,fr_methoxy,MinPartialCharge,BalabanJ,BCUT2D_CHGLO,MolLogP
O=C([O-])CCC(=O)CCC(=O)c1ccccc1,0,0,0,408.6874558869971,2.3346280974514317,0.550157618824372,-1.2428371254633876,13.096533599467731,2.06399846415702,2.0826064377946985,59.25450000000004,0,16.365259978423886,0,0,6.577622210029302,1.4705882352941178,0.8823529411764706,74.27,-1.97,11.606365268329554,0.1628128597398776,-2.223604987017906,10.034302997952258,11.606365268329554,2.0588235294117645,0,6001.880887780332,0.1628128597398776,1.387814808628367,0.651130504071866,-0.3052297102897939,0,1.387814808628367,2.3408271793215025,9.882352941176473,0.0650763731418491,5.39139374582378,5.977874774131116,0,-0.550157618824372,2.336451851293272,-2.018707430542772,0.7486999999999996
O=C([O-])CCN1CCc2ccccc21,0,0,0,348.89569750765924,2.569207809735311,0.5501003809815644,-0.9774248866213144,9.061051450131089,2.2647538192526806,2.165672699433389,51.98300000000003,0,16.365264559702492,0,0,3.698257807342398,2.2142857142857144,1.4285714285714286,43.37,-1.5099999999999998,10.33022801713278,0.0431435015877196,-2.296389677437264,10.158548195574916,10.33022801713278,3.0,0,2461.192502568495,0.0431435015877196,1.8650946984498076,0.682988231305952,-0.3049170442533706,0,1.8650946984498076,2.5771649241554924,14.142857142857142,0.1054903628117913,4.798767670623692,5.659772534307319,0,-0.5501003809815644,2.065844476356141,-2.1873764374613787,0.1890999999999998
O=C([O-])CCSc1nnnn1-c1ccccc1,0,0,1,500.0168218743987,2.900044425846521,0.5501395858368707,-1.0729299991601575,11.591173619756482,2.176374819696639,2.073118169918776,59.50200000000002,4,32.16655461826888,0,0,5.441967333591993,2.117647058823529,1.3529411764705883,83.72999999999999,-1.8899999999999992,10.299795166153393,0.2136008429807007,-2.219277461737254,10.312451352195383,10.299795166153393,2.823529411764706,0,11586.126941886296,0.2136008429807007,2.035574301428233,0.6876442926613404,-0.3045969921749789,0,1.2258126703628616,2.779780936153142,10.352941176470589,0.0215115583270346,5.921703516310266,7.987041383640356,0,-0.5501395858368707,2.095813597343652,-2.0352093535907696,-0.1056000000000003
O=C([O-])[C@@H](Cc1ccccc1)n1cnnn1,0,0,1,454.9359729812463,2.228147106026613,0.547791505698489,-1.198006424792138,10.283644802843693,2.111728887321417,2.135460053599483,52.00700000000002,4,16.36847727193628,0,0,4.519510891835632,2.125,1.375,83.73,-2.24,10.974752928949355,0.1384228717595876,-2.346092518591411,10.068151675880465,10.974752928949355,2.6875,0,7434.846948872664,0.1384228717595876,1.4334018401333344,0.6694986118390075,-0.3102372667299512,0,1.4334018401333344,2.79926466448519,12.25,0.2998148148148145,4.744005377880256,5.693253015618969,0,-0.547791505698489,2.194363262925412,-2.164909819379293,-0.7932000000000008
O=C([O-])[C@@H]1CC(=O)N(c2ccc(F)c(F)c2)C1,0,0,0,489.6049294066488,2.6732256288670286,0.549777448564793,-1.3162651696481056,11.503789769654349,2.2548251719693995,2.3112015610712358,51.82500000000002,0,19.15974277363529,0,0,4.119305255611996,2.0588235294117645,1.3529411764705883,60.44,-1.98,12.973783856135046,0.2272298637469784,-2.331155656190669,10.118321325643771,12.973783856135046,2.588235294117647,0,7835.04645304927,0.2272298637469784,1.7679393798235583,0.7344214914156548,-0.3102723189355464,0,1.7679393798235583,2.646975153057186,19.764705882352946,0.0771438019652304,4.950537248050216,5.984307327406508,0,-0.549777448564793,2.256702015663586,-2.167408811758484,0.0676000000000001
O=C([O-])c1cc(=O)c2ccccc2o1,0,0,1,553.2957081415927,1.83580638320274,0.5415254232882776,-1.4927286470143606,8.496118021753501,2.1013326036829514,2.031312575178584,46.81450000000001,0,16.407136617524124,0,0,2.990702947845806,2.0,1.2857142857142858,70.34,-2.1,11.35287037037037,0.1928618467623128,-2.2316531101347987,10.195489063525253,11.35287037037037,2.7142857142857144,0,1815.500437045495,0.1928618467623128,1.2045366259271133,0.6400479897630605,-0.2565872897835419,0,1.2045366259271133,2.1742520204137663,10.285714285714286,0.2492592592592595,3.9253212645389097,5.854426398678313,0,-0.5415254232882776,2.856131621190121,-2.015220108487682,0.1564999999999994
O=C([O-])c1cccc(C(=O)[O-])n1,0,0,1,304.683190204761,1.1673672448756691,0.5431183074183069,-1.515648148148148,8.189108027750247,1.9619544899336128,1.9737337211826584,32.898,1,16.370919535499773,0,0,2.99667013888714,1.5,1.0833333333333333,93.15,-1.91,10.188796296296296,0.0899697727668346,-2.2720407156542866,10.280557232624387,10.188796296296296,1.8333333333333333,0,472.11168662963706,0.0899697727668346,0.6620776913158027,0.4957206260873074,-0.2553413220972609,0,0.6620776913158027,2.043773535193234,9.333333333333334,0.4197222222222219,3.0077271122839773,5.872941629462866,0,-0.5431183074183069,3.121805775248301,-2.0397104600483216,-2.1914
O=C1CC(=O)CC(c2ccccc2Cl)C1,0,0,0,395.8380757201594,3.0317337049109376,0.2991989395829491,-0.02087962962963,10.37058180004308,2.327881176925094,2.269435698491104,58.05800000000003,0,35.49569132996973,0,0,4.150760830184772,1.6666666666666667,1.0666666666666669,34.14,-1.15,11.30458947467876,0.140378279545701,-2.2094696588510354,9.825324344896048,11.30458947467876,2.2666666666666666,0,2784.6965961219485,0.140378279545701,2.3021971934621503,0.6850918906912505,-0.1296070723854739,0,2.0121604679198564,2.1637114188981728,18.2,0.02087962962963,5.321930547062965,6.310573541193219,0,-0.2991989395829491,2.272165140393083,-2.205971407307267,2.745700000000001
O=C1CCCc2c1nn(-c1ccccc1)[n+]2[O-],0,0,1,574.9367191458838,2.939705762778934,0.692148803432286,-0.036545256991685,10.01422348683437,2.168629573918944,2.315044857335004,59.792500000000025,3,16.504004203018134,0,0,3.69251317659237,2.0,1.2352941176470589,61.83,-2.1699999999999995,12.024494520030236,0.2879774010608587,-2.4039573121604096,10.002096200006328,12.024494520030236,2.7058823529411766,0,14444.237345560889,0.2879774010608587,2.0874671860468714,0.5415633762780745,-0.6953292910059095,0,2.0874671860468714,2.700867117718939,14.705882352941176,0.036545256991685,5.575309108026431,5.952286164190652,0,-0.692148803432286,2.1694511732899304,-2.0768037796766614,1.0247
O=C1c2ccccc2C(=O)C1c1ccncc1,0,0,1,569.6290917586331,3.02179757103103,0.2929502803170564,-0.6848148148148152,9.90226814590861,2.32779514237452,2.3845492604225327,62.08100000000002,1,16.152354463998204,0,0,3.6272965689738736,1.3529411764705883,0.8235294117647058,47.03,-2.29,12.166354875283448,0.1783499274658277,-2.1212067216312818,9.95299577687452,12.166354875283448,1.8823529411764703,0,14342.32165996517,0.1783499274658277,2.2015595408278177,0.6964000077806339,0.0889896132789701,0,2.2015595408278177,2.638396184688221,15.058823529411764,0.1140740740740735,5.362038678788544,6.291920542222368,0,-0.2929502803170564,2.1315573720277623,-2.0512941009264987,2.2444
O=C1c2cccnc2C(=O)N1Cc1ccco1,0,0,2,554.5580265496263,2.625053155042995,0.4674496903458597,-0.3731481481481478,9.77179236311706,2.2184866352356103,2.3633633136239904,57.149000000000015,1,16.33399463803667,0,0,3.5517311978484143,2.0588235294117645,1.1764705882352942,63.41,-2.43,11.956813114134544,0.2800824335292402,-2.2852386882442453,10.21022977194418,11.956813114134544,2.764705882352941,0,16222.412198415572,0.2800824335292402,1.8157535831302996,0.7299749692550637,0.0629433205817224,0,1.8157535831302996,2.9372464599702286,14.235294117647058,0.1399074074074073,5.10755873822148,6.197224610519701,0,-0.4674496903458597,1.9536159961322528,-2.1026276710655667,1.4708
O=P([O-])([O-])C12CC3CC(CC(C3)C1)C2,0,0,0,271.20475918661134,6.296477149619968,0.8103354988173777,-4.365162037037036,9.381297146526856,2.656942751633645,2.5181925793804383,48.50950000000003,0,31.19118638049764,0,0,2.633532248710357,1.2857142857142858,0.9285714285714286,63.19,0.1499999999999999,11.357083333333332,-0.001171034863591,-2.533951850305225,9.556992851339626,11.357083333333332,1.5714285714285714,0,1602.618350044595,0.001171034863591,5.845759162096631,0.6081842770314643,-0.3246759720455672,0,4.400342099605208,1.9785411728945617,51.142857142857146,0.5393287037037034,7.048882851720025,7.502277260307109,0,-0.8103354988173777,1.98702475257319,-2.6309679322371173,0.8688999999999995
O=c1[nH]cnc2sc3c(c12)CCCC3,0,0,2,540.5358412588595,3.957036407831708,0.3125486077876718,0.0225925925925927,8.173359972682558,2.3240924115189467,2.1765214035278024,56.882700000000014,2,32.13353841045216,2,0,2.916788900964725,2.2142857142857144,1.3571428571428572,45.75,-1.16,11.622893046107333,0.2592320887799004,-2.0805879600920743,9.972918240176924,11.622893046107333,3.142857142857143,0,3452.764889186606,0.2592320887799004,3.328749833947524,0.7147906798298258,0.6997358115710764,0,2.098264289107049,2.5671114417744283,15.714285714285714,0.0225925925925927,5.656456619902022,7.183846756338179,0,-0.3125486077876718,2.4377976666175187,-2.0876072546307567,1.8634
O=c1c(-c2ccccc2)[n+]([O-])c2ccccc2n1O,0,0,1,810.0291793497681,2.9739808184693537,0.6176313541376788,-0.7362037037037037,11.280654619917437,2.140278564463741,2.210416169409774,69.78850000000003,2,16.487674256083338,0,0,4.131667162096529,1.631578947368421,1.0,69.17,-2.82,12.294170445956162,0.3570384285432976,-2.4007896578336423,10.136002132785014,12.294170445956162,2.3684210526315788,0,31515.34370769218,0.3570384285432976,2.0687859639707,0.4066044154438243,-0.5662790345501831,0,2.0687859639707,2.462905885252593,10.736842105263158,0.0955555555555554,5.71915939377949,5.726053905458555,0,-0.6176313541376788,2.4760906855388267,-2.0860752382047987,1.5391999999999997
OCCNc1c2c([nH+]c3ccccc13)CCCC2,0,0,1,565.6673112734936,3.665147008757661,0.3945459985118221,0.1683619142101289,11.478700770952369,2.3043547242484608,2.217286561858873,72.72120000000002,1,16.25101257734949,1,0,4.943503044510365,2.0,1.1666666666666667,46.4,-1.61,9.033414981733433,0.212619291132322,-2.216656113026016,9.924631113221864,9.033414981733433,2.888888888888889,0,22762.670463003786,0.212619291132322,2.8372256491814847,0.8650664591652022,-0.3587151115043088,0,2.8372256491814847,2.4319092375004043,14.5,0.1683619142101289,6.704238206986286,5.9076799912294495,0,-0.3945459985118221,2.186550922620613,-2.171911043368496,1.9369
O[C@@H]1C=CSc2nc3ccccc3n21,0,0,1,517.816397354945,3.044158215476842,0.3694275733507675,-0.5845833333333337,8.081847564938352,2.3134807761025646,2.1702090847670648,55.98580000000002,2,32.16649196215948,0,0,2.865217401607524,2.2142857142857144,1.3571428571428572,38.05,-1.26,9.77107709750567,0.1752399763384632,-2.079749792419209,10.291320401203222,9.77107709750567,3.142857142857143,0,3452.764889186606,0.1752399763384632,2.429427829771252,0.7141431001079259,0.148258571725604,0,1.6176364323995545,2.5671114417744283,19.928571428571427,0.5845833333333337,5.224321123232874,8.015944204600558,0,-0.3694275733507675,2.3678265434926056,-2.144667060053377,2.1465999999999994
O[C@H](Cn1cccn1)c1ccccc1,0,0,1,369.4507593759516,2.1035331213458623,0.3864722911781356,-0.4897222222222228,8.96515082928919,2.128229553892002,2.062930612506573,53.628800000000034,2,16.26759337306421,0,0,4.065890283490641,2.0,1.2142857142857142,38.05,-1.61,9.831481481481482,0.0985369461075942,-2.081739033082326,10.112656515178433,9.831481481481482,2.642857142857143,0,3054.487431121341,0.0985369461075942,1.3662290979482272,0.794345141767308,0.1512978547418706,0,1.3662290979482272,2.7175155081150724,12.642857142857142,0.4897222222222228,4.565098129506624,5.165063272451081,0,-0.3864722911781356,2.066140619298177,-2.0986890743247173,1.6167
O[C@H](c1ccccc1)c1nc2ccccc2s1,0,0,1,599.7770698556913,3.748472609252821,0.3811431386829214,-0.6309259259259261,10.44436297287687,2.2916509320683014,2.140766816440358,70.12380000000003,1,32.133539308297735,0,0,4.277865847033945,1.6470588235294117,0.9411764705882352,33.120000000000005,-1.7099999999999995,10.240811602418743,0.130550811377838,-1.974138350191476,10.118887797270297,10.240811602418743,2.411764705882353,0,17088.680046801714,0.130550811377838,2.766779663793902,0.7457827114812319,0.2198000788219759,0,1.784897024343301,2.823641779048532,12.764705882352942,0.6309259259259261,6.245541497540921,7.181842890032159,0,-0.3811431386829214,2.03852310229066,-2.058728885267298,3.378000000000002
[NH2+]=c1ccn(Cc2cccc(Cl)c2)cc1,0,0,1,496.53061081462033,2.4061965565942622,0.3494097851391218,0.7671713067943229,9.99411997421226,2.1083428366982764,1.9448240902534064,60.04640000000003,1,35.49569107671212,0,0,4.321172521386796,1.8666666666666667,1.1333333333333333,30.52,-1.5399999999999996,5.9070405713725815,0.1990725507062946,-2.43935140258051,10.196176299249483,5.9070405713725815,2.533333333333333,0,3164.48686389731,0.1990725507062946,1.6332857638124474,0.7767192067782739,-0.1721161475359705,0,1.4204007132511995,2.2160272156143628,10.2,0.7671713067943229,5.107184921115299,6.301442207997156,0,-0.3494097851391218,2.2168660390923343,-2.049776195122295,0.8496000000000004
c1ccc2[nH]c(N3CCOCC3)nc2c1,0,0,1,426.5559028949808,2.687494766225188,0.3777738869299636,0.7887353552532124,8.733815628240173,2.16932165836078,2.1363530921079037,59.12570000000003,2,16.477550267162815,0,0,3.547527181443265,2.0,1.2,41.150000000000006,-1.5499999999999998,5.311936413454271,0.2034938424742443,-2.3636662666955943,10.311300711867569,5.311936413454271,2.8,1,6861.297377885391,0.2034938424742443,1.864254725271371,0.7612876104653545,0.1218277097406673,0,1.864254725271371,2.735764504738992,17.2,0.7887353552532124,5.207976463662865,5.769126595937752,0,-0.3777738869299636,1.9609654011029296,-2.2551530099333967,1.3995
c1ccc2c(c1)oc1c(N3CCOCC3)ncnc12,0,0,2,731.7181871473701,3.4498403260261097,0.4504307205366947,0.7279013920382968,10.752400884743048,2.3160406367440736,2.190444857119917,72.34200000000003,2,16.477665434731833,0,0,4.204827155637966,1.894736842105263,1.0526315789473684,51.39,-2.14,5.929305555555556,0.1957953665332819,-2.3637374139260285,10.21381113744216,5.929305555555556,2.789473684210526,1,63338.64074123434,0.1957953665332819,2.511924753212212,0.6669623043138565,0.1221489320516825,0,2.511924753212212,2.86548320400083,16.31578947368421,0.7279013920382968,6.382622533621051,6.050344541202592,0,-0.4504307205366947,1.950460480168095,-2.268520939422871,2.2125999999999992
C=CCn1c(CCNC(=O)c2cccs2)nnc1SCC(=O)Nc1cccc(C(C)=O)c1,0,0,2,1108.7315412243129,6.204866202620726,0.3508877924219974,-0.2142441671270825,23.423680898808005,2.186442584807866,2.1444885747126228,126.37540000000004,3,32.166599500640906,0,0,11.399103580393714,2.0625,1.21875,105.98,-3.239999999999999,12.36143407872252,0.260858039872935,-2.2539302442847964,10.127373779001292,12.36143407872252,2.78125,0,19087047.2987953,0.260858039872935,4.255742834835759,0.2531893335995769,-0.1133695924483009,0,2.84898808192984,3.436228000426184,10.53125,0.0628624690095571,11.724770208090073,7.993707140776761,0,-0.3508877924219974,1.552791220640466,-2.088186560868455,3.431500000000001
C=CCn1cc(C(=O)NC[C@H]2CCCO2)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21,0,0,1,1190.536623552996,8.233780629926143,0.3763857767422743,-3.725177383785112,23.66092783538206,2.23447811641358,2.264052931508434,126.93900000000006,1,32.23342757532174,0,0,10.192978188058143,1.9393939393939397,1.181818181818182,97.71,-2.4899999999999998,13.29327727387251,0.2563662177981108,-2.349328258880427,10.108401656657051,13.29327727387251,2.606060606060606,1,31030658.65766368,0.2563662177981108,6.070932551004204,0.6237818054763686,0.0856203198629653,1,4.527083323889772,3.179677003488418,19.939393939393938,0.0216042558998905,13.036465222958933,7.887450049782199,0,-0.3763857767422743,1.722350099124058,-2.203260024936745,2.6610000000000005
CC(=O)Nc1cc2c(cc1NC(=O)Cn1nc(-c3ccccc3F)ccc1=O)OCCO2,0,0,1,1257.3088535554407,4.576942437040649,0.486062988829144,-0.5754042002603506,21.038491467674717,2.380156239223145,2.1850588551152432,114.25640000000004,2,19.1421958086311,0,0,8.882051214067822,1.6875,1.03125,111.55,-4.209999999999999,14.081013212623269,0.2667527777540946,-2.293732499873601,10.12884679006712,14.081013212623269,2.34375,2,16380444.029215008,0.2667527777540946,3.1858086288367646,0.6329587310819615,-0.1168535544382191,0,3.1858086288367646,2.7556969342466155,12.1875,0.209665407965164,9.746682394055805,5.992996489142826,0,-0.486062988829144,1.5897345524234956,-2.2119412197759183,2.4177
CC(=O)c1ccc(N2CCN(C(=O)C3CCN(S(=O)(=O)Cc4ccccc4)CC3)CC2)cc1,0,0,0,1070.3949272583095,8.468840906347557,0.3679809855868508,-3.376166329641144,23.44824949123557,2.247089629834554,2.3364576613637915,128.6023,0,32.23338405802392,0,0,10.052425329366423,1.4545454545454546,0.8484848484848485,78.0,-2.709999999999999,13.065276945961015,0.225402926194539,-2.516464264506405,9.959504054591086,13.065276945961015,2.0303030303030303,0,29274891.29450452,0.225402926194539,6.170671646684767,0.6082525887288647,-0.1365896768564085,1,4.607250848218918,2.8406250867962908,18.33333333333333,0.0017941793890352,13.107352357039144,7.878469827583914,0,-0.3679809855868508,1.2655329971871734,-2.388411455491245,2.7798000000000007
CC(C)(C)CC(=O)N1CCC(c2nc3n(Cc4c(F)cccc4Cl)[nH]nc-3c(=O)n2)CC1,0,0,0,1139.6873021569277,6.015502799948952,0.3426386556412512,-0.4806767517995867,22.386298654279827,2.2878953170718663,2.2953760629862314,118.19870000000004,5,35.495692252619385,0,0,8.613107068810319,1.96875,1.25,96.77,-2.81,14.237832731605035,0.3026498486494368,-2.3955791866300937,9.899027605243155,14.237832731605035,2.625,0,14174099.15757377,0.3026498486494368,4.192469184415625,0.6427810478350178,-0.1336975871186498,0,3.9696996989302895,3.1290065214569163,15.46875,0.0359388035049415,11.035170537441292,6.3090320946760405,0,-0.3426386556412512,1.5468399623031872,-2.32708182737071,3.449200000000002
CC(C)C[C@H]1NC(=O)N(CC(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)C1=O,0,0,0,926.7480852522924,7.31506755779718,0.3384973256441507,-3.678639929870313,22.513760664550237,2.2020655972432546,2.3989380879224083,110.27850000000004,0,35.4956922976428,0,0,8.907011381982917,1.7333333333333334,1.1333333333333333,107.1,-2.1699999999999995,12.737418996928966,0.324793928458103,-2.526942850192442,10.04127402009816,12.737418996928966,2.3,0,3934164.497974135,0.324793928458103,5.074690841128221,0.6457371881717141,-0.137766905143782,1,3.5265232778377205,2.94858295407638,20.73333333333333,0.1317629370389113,11.564841345880518,7.887385058848272,0,-0.3384973256441507,1.571549928107626,-2.341054473913596,1.1394000000000002
CC(C)OCCCn1c(=[NH+]C(=O)c2ccncc2)c(C#N)cc2c(=O)n3ccccc3nc21,0,0,4,1496.6936279427073,5.090445138895371,0.3786407543270105,-0.390794884311749,22.048934117825304,2.0997377606749783,2.203407140581232,120.04320000000004,4,16.48413785275634,1,1,9.544320970733622,2.0303030303030303,1.2424242424242424,116.25,-4.159999999999999,13.163844124133174,0.3386551888782268,-2.8260095932400207,10.177359491122218,13.163844124133174,2.757575757575758,1,30839172.180236816,0.3386551888782268,3.549534584003625,0.3437332358561287,-0.3970264215634139,0,3.549534584003625,2.8283051779400963,11.87878787878788,0.0784845409302548,10.60344058298235,5.856431140809389,0,-0.3786407543270105,1.9778753842152976,-2.0948631547072702,0.5526800000000023
CCC1=C(OC(=O)N(CC)CC)N2C(=O)O/C(=N\Cc3ccccc3)[C@]2(C)[C@H]2C1=CC[C@H]1C(=O)N(CC(=O)OC)C(=O)[C@H]12,0,0,0,1446.49382916704,8.855259674074754,0.4676802021256842,-1.4208417186318965,29.99338112815485,2.564577195736457,2.677583462917895,152.93099999999976,0,16.606173298172674,0,0,11.65672604698246,1.7906976744186047,1.0930232558139534,135.12,-4.48,13.953978679115764,0.4238053652351875,-2.603229324888789,9.608058592001438,13.953978679115764,2.4186046511627906,3,3849625869.055764,0.4238053652351875,6.695746774985004,0.2537763088290045,-0.1509548206065239,0,6.695746774985004,3.407309550604456,27.0,0.0286578197369149,14.548851429531265,6.096230716997579,1,-0.4676802021256842,1.672238988515714,-2.486769143449287,3.6301000000000014
CCC1=C2CC[C@H]3C(=O)N(C)C(=O)[C@H]3[C@H]2[C@@]2(C)/C(=N/Cc3ccccc3)OC(=O)N2C1=O,0,0,0,1107.891258521285,7.47634330114025,0.4239231688376638,-1.2486041430461072,20.603697063239096,2.552436349391434,2.6767899024018726,114.11100000000005,0,16.578034756779658,0,0,7.115382796177048,1.84375,1.125,96.35,-3.29,13.380603304223431,0.4239231688376638,-2.625260782204965,9.593931577242149,13.380603304223431,2.53125,1,22364974.576996684,0.392567743774465,5.967673412943735,0.6804084043301724,-0.1393908673720039,0,5.967673412943735,3.180178553328759,32.96875,0.1322297808012096,10.987893070407369,6.164671535146253,0,-0.392567743774465,1.6693375545506726,-2.4828702251641706,2.683800000000001
CCCCOc1ccc(C([O-])=C2C(=O)C(=O)N(CCCOC)[C@@H]2c2ccncc2)cc1C,0,0,1,987.0817158568073,5.491362929352908,0.8717115064735734,-0.7544866033470818,23.472634667293683,2.3850358532029974,2.4334631222263456,118.69300000000004,1,16.47762461750868,1,2,10.906971069016844,1.875,1.125,91.79,-3.1899999999999995,13.468174638312624,0.2949704884041534,-2.3088650775001884,9.95066491678774,13.468174638312624,2.53125,2,16048678.17356109,0.2949704884041534,3.806967598571878,0.2456638858972739,-0.2447538328857634,0,3.806967598571878,3.0525117438298217,17.71875,0.0299368619629256,10.88303423153457,6.462218778032422,1,-0.8717115064735734,2.006950228087959,-2.27218531374851,2.8294200000000007
CCCCc1nc2ccccc2c(=O)n1NC(=O)c1c([O-])c2cccc3c2n(c1=O)CC3,0,0,2,1516.9883970082055,5.964473806929149,0.8713366165089876,-0.9028864323507172,19.99015746753688,2.300342422345725,2.233613815808859,119.66420000000004,3,16.25870994752414,3,0,7.635219507914714,1.875,1.09375,109.04999999999998,-3.94,13.18697223796926,0.2798638473319899,-2.393377554816736,10.06820559984734,13.18697223796926,2.6875,0,29039688.636954896,0.2798638473319899,4.363210135228632,0.5223802273625338,-0.2659013507516055,0,4.363210135228632,3.23529943796708,12.53125,0.3332776523654053,10.683552698613427,6.061251052109042,0,-0.8713366165089876,1.6542385254019296,-2.194399991932185,2.0676
CCCCn1c(SCC(=O)N2C[C@H](C)C[C@@H](C)C2)nc2cc(S(N)(=O)=O)ccc21,0,0,1,977.0179164643848,7.166948384214254,0.3414392790365632,-3.782420083245473,22.11300378354972,2.276701011834654,2.2554690686182988,116.26320000000004,2,32.23314269431413,1,0,9.055329702003355,1.9655172413793105,1.2758620689655171,98.29,-1.58,12.760858334469898,0.237627001122013,-2.4296598060681838,9.918250870226352,12.760858334469898,2.586206896551724,0,2544454.9261235567,0.237627001122013,5.468259694179374,0.6700041860338619,-0.1304860758153152,1,3.991124264605767,2.991389449623447,20.344827586206897,0.0500554185172694,12.655106232122026,7.993717999949227,0,-0.3414392790365632,1.8197227167779884,-2.3451179403929805,3.080400000000001
CCCCn1c(SCC(=O)Nc2nnc(CC)s2)nc2c1c(=O)n(C)c(=O)n2C,0,0,3,1158.4234514928564,6.355644872734848,0.331703987880471,-0.4306178736849106,21.243953213231745,2.228858198628828,2.197531554500934,113.76370000000009,6,32.166600037697066,3,0,8.906807148250499,1.9310344827586208,1.1724137931034482,116.70000000000002,-2.47,12.695130658159504,0.331703987880471,-2.3716013236778166,10.317260330610567,12.695130658159504,2.586206896551724,0,3670355.896544767,0.3130771011487092,4.310311438241211,0.5291636010949394,-0.1133662765525585,0,2.792829510143084,3.313226522871022,11.310344827586206,0.101931689342404,11.0835584246438,7.99388339842267,0,-0.3130771011487092,1.8831367361152915,-2.081764083634372,1.3784999999999996
CCCN(CCC)C(=O)Cn1c(=O)n(CCCCC(=O)NC2CCCC2)c(=O)c2ccccc21,0,0,1,1092.1530496673165,6.521185254984659,0.353376448950613,-0.4718480649708094,25.71801188379077,2.174523070131213,2.190370820572701,133.8797,2,16.166441575180254,0,1,12.531394142605002,1.6764705882352942,1.0,93.41,-2.8999999999999995,13.311683057903297,0.3314533834944305,-2.435196940888427,10.163535471449263,13.311683057903297,2.3529411764705883,0,45156211.44404211,0.3314533834944305,4.782631490591385,0.4826791678944445,-0.1315658623735497,0,4.782631490591385,3.335854748129379,13.941176470588236,0.0349127471264363,12.753283962016782,5.813647748746101,0,-0.353376448950613,1.750263167981267,-2.224805772852665,3.040900000000001
CCCNC(=O)c1c[nH]c2ccc(S(=O)(=O)N(C)c3ccc(OCC)cc3)cc2c1=O,0,0,1,1250.371672237019,6.583751485474553,0.4938874267065061,-3.933479011560496,22.35733827409901,2.2530582108825343,2.227268967322212,120.39270000000003,1,32.23342701729758,0,0,9.215276471133269,1.8387096774193548,1.1290322580645162,108.57,-3.329999999999999,13.161525422879588,0.2635887767428377,-2.294395430065768,10.125588720973075,13.161525422879588,2.4838709677419355,1,7383823.562672737,0.2635887767428377,4.298632400011785,0.5564935938104584,0.09521708093188,1,3.07635530406892,2.7743340772837093,11.32258064516129,0.0481471508356428,11.386481255656005,7.924048360199675,0,-0.4938874267065061,1.993008500408644,-2.198038701596217,2.891700000000001
CCCOc1ccc(N2C(=O)C[C@@H]([NH+]3CCN(c4nc5ccccc5s4)CC3)C2=O)cc1,0,0,1,1088.7345672292902,7.263180385408513,0.4936100900423949,-0.309226809295803,20.90624732935288,2.286260183242128,2.461008025796757,125.65570000000004,1,32.1335499394332,0,0,8.877486404694755,1.84375,1.09375,67.18,-2.9699999999999998,13.170655051034291,0.2920906330278804,-3.187137771719863,10.152443274036964,13.170655051034291,2.5625,1,37545408.65090557,0.2920906330278804,5.479712272171771,0.5818652754181687,-0.9149252408109008,0,4.462487730983462,3.386281407511156,19.84375,0.0966077354316889,12.001971747071147,7.21763135173685,0,-0.4936100900423949,1.231617453242899,-2.3374035166986364,2.1221
CCCOc1ccc([C@@H]2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2CCC[NH+](C)C)cc1,0,0,1,1227.5853184986163,6.3265051103206575,0.4936124010194775,-0.4656050275048298,23.052145559166707,2.384795516529524,2.421094805506117,129.36020000000005,0,16.476764483899746,2,0,9.395509440936888,1.7575757575757576,1.0606060606060606,64.19,-3.12,13.681312890335708,0.2904129325363288,-3.052908590784176,9.97059680034424,13.681312890335708,2.4242424242424243,1,26387290.56430861,0.2904129325363288,4.421915572622,0.573352037332656,-0.8579513984108627,0,4.421915572622,3.058829990915143,15.515151515151516,0.1252369480467428,11.721407498663067,5.987368598490882,0,-0.4936124010194775,1.8231011387007616,-2.2512878391829223,3.2784400000000016
