SMILES,PKM2_inhibition,ERK2_inhibition,VSA_EState10,FractionCSP3,PEOE_VSA12,VSA_EState6,fr_phos_acid,SMR_VSA6,VSA_EState1,fr_Al_OH_noTert,fr_Al_OH_noTert,SPS,SPS,VSA_EState9,fr_NH2,fr_NH2,Chi1n,fr_C_O,fr_C_O,Chi4n,Chi4n,PEOE_VSA1,LabuteASA,fr_C_O_noCOO,fr_C_O_noCOO,fr_phenol_noOrthoHbond,fr_phenol_noOrthoHbond,fr_Al_OH,fr_Al_OH,AvgIpc,AvgIpc,VSA_EState8,BalabanJ,BalabanJ,Chi0n,PEOE_VSA13,Chi1,NumAromaticCarbocycles,NumAromaticCarbocycles,Chi1v,Chi1v,SMR_VSA7,fr_lactam,Kappa3,Kappa3,HeavyAtomMolWt,fr_COO,fr_COO,fr_HOCCN,NumHDonors,NumHDonors,VSA_EState2,EState_VSA11,Kappa2,Kappa2,fr_barbitur,fr_barbitur,Chi2n,Chi2n,EState_VSA8,fr_Ar_COO,fr_Ar_COO,NumValenceElectrons,PEOE_VSA10,VSA_EState4,NumSaturatedHeterocycles,NumSaturatedHeterocycles,ExactMolWt,NHOHCount,NHOHCount,PEOE_VSA11,fr_ketone_Topliss,fr_ketone_Topliss,fr_azo,EState_VSA9
O=C1c2ccccc2C(=O)C1c1ccncc1,0,0,0.0,0.07142857142857142,0.0,10.392947530864197,0,0.0,0.0,0,0,15.058823529411764,15.058823529411764,0.0,0,0,5.362038678788544,2,2,2.2015595408278177,2.2015595408278177,0.0,98.12018469625562,2,2,0,0,0,0,2.638396184688221,2.638396184688221,0.0,2.1315573720277623,2.1315573720277623,8.959862599134318,0.0,8.287693700234703,1,1,5.362038678788544,5.362038678788544,65.4822440290868,0,1.3950265589640318,1.3950265589640318,214.15899999999996,0,0,0,0,0,28.226103867472915,0.0,3.6272965689738736,3.6272965689738736,0,0,3.98764495293048,3.9876449529304803,4.9839785209472085,0,0,82,5.917906046161393,1.7683560090702948,0,0,223.063328528,0,0,11.566489892729878,2,2,0,0.0
O=C1c2cccnc2C(=O)N1Cc1ccco1,0,0,0.0,0.08333333333333333,0.0,6.674438066893424,0,0.0,5.124404289493575,0,0,14.235294117647058,14.235294117647058,0.0,0,0,5.10755873822148,2,2,1.8157535831302996,1.8157535831302993,4.417150937053347,96.67434763053583,2,2,0,0,0,0,2.9372464599702286,2.9372464599702286,0.13990740740740737,1.9536159961322528,1.9536159961322532,8.79038045871581,11.814359458703011,8.270856947829097,0,0,5.10755873822148,5.10755873822148,53.74310174651847,0,1.4357500338477376,1.4357500338477376,220.14299999999997,0,0,0,0,0,28.95410808767952,0.0,3.5517311978484143,3.5517311978484143,0,0,3.675383001641463,3.675383001641463,4.9839785209472085,0,0,84,11.454175413722904,0.563066893424037,0,0,228.053492116,0,0,0.0,0,0,0,4.417150937053347
O=P([O-])([O-])C12CC3CC(CC(C3)C1)C2,0,0,0.0,1.0,0.0,0.0,0,0.0,11.357083333333332,0,0,51.142857142857146,51.142857142857146,-4.365162037037036,0,0,5.506224141209735,0,0,4.400342099605208,4.400342099605208,14.351871490436281,84.05764451755122,0,0,0,0,0,0,1.9785411728945617,1.9785411728945617,0.0,1.98702475257319,1.9870247525731901,8.146649961579712,0.0,6.48489478595459,0,0,7.048882851720025,7.048882851720025,0.0,0,1.1558711110345896,1.1558711110345896,199.08099999999996,0,0,0,0,0,22.714166666666664,0.0,2.633532248710357,2.633532248710357,0,0,5.639365153763478,5.639365153763478,0.0,0,0,80,0.0,0.0,0,0,214.07697812982,0,0,0.0,0,0,0,0.0
O=c1[nH]cnc2sc3c(c12)CCCC3,0,0,1.6827777777777775,0.4,0.0,0.0,0,0.0,0.0,0,0,15.714285714285714,15.714285714285714,0.0,0,0,4.839960038974295,0,0,2.098264289107049,2.098264289107049,4.9839785209472085,84.80818628763765,0,0,0,0,0,0,2.5671114417744283,2.5671114417744283,0.0,2.4377976666175187,2.4377976666175187,7.669487570363501,5.559266895052008,6.860173345306137,0,0,5.656456619902022,5.656456619902022,27.121722839286665,0,1.0353170374485492,1.0353170374485492,196.18999999999997,0,0,0,1,1,20.757560468631898,0.0,2.916788900964725,2.916788900964725,0,0,3.6227117462907774,3.6227117462907783,9.967957041894417,0,0,72,4.830396419620566,1.2777777777777781,0,0,206.05138394,1,1,0.0,0,0,0,0.0
O=c1c(-c2ccccc2)[n+]([O-])c2ccccc2n1O,0,0,0.0,0.0,5.516700717616262,14.946272203325776,0,0.0,1.0612962962962962,0,0,10.736842105263158,10.736842105263158,0.0,0,0,5.71915939377949,0,0,2.0687859639707,2.0687859639706994,10.41450604955458,107.68746739577163,0,0,0,0,0,0,2.462905885252593,2.462905885252593,0.0,2.4760906855388267,2.4760906855388267,9.854289790134235,5.693927994848461,9.198377302757663,2,2,5.71915939377949,5.71915939377949,70.15836072005561,0,1.6333630519308209,1.6333630519308209,244.16499999999996,0,0,0,1,1,12.096118669690098,0.0,4.131667162096529,4.131667162096529,0,0,4.114680084412973,4.114680084412973,0.0,0,0,94,0.0,0.05869189342403791,0,0,254.06914218,1,1,5.516700717616262,0,0,0,0.0
OCCNc1c2c([nH+]c3ccccc13)CCCC2,0,0,0.0,0.4,5.516700717616262,8.383101458175862,0,18.468426974431825,0.0,1,1,14.5,14.5,0.0,0,0,6.704238206986286,0,0,2.8372256491814847,2.8372256491814847,10.423315998847038,106.86063310083317,0,0,0,0,1,1,2.4319092375004043,2.4319092375004043,0.7799170918367352,2.186550922620613,2.1865509226206132,10.499255359377749,0.0,8.898178147766924,1,1,6.704238206986286,6.704238206986286,35.5228477603919,0,1.9483090003633052,1.9483090003633055,224.17799999999997,0,0,0,2,2,3.5616002928949357,0.0,4.943503044510365,4.943503044510365,0,0,4.860180837402422,4.860180837402422,34.56623539879998,0,0,94,0.0,5.167110733182162,0,0,243.14918964809,3,3,5.693927994848461,0,0,0,5.106527394840706
O[C@@H]1C=CSc2nc3ccccc3n21,0,0,1.5294907407407405,0.1,0.0,7.820959939531368,0,0.0,1.8333333333333335,1,1,19.928571428571427,19.928571428571427,0.0,0,0,4.344668311977979,0,0,1.6176364323995545,1.6176364323995545,5.106527394840706,85.0685834748259,0,0,0,0,1,1,2.5671114417744283,2.5671114417744283,0.0,2.3678265434926056,2.3678265434926056,7.2913409612911195,0.0,6.860173345306137,1,1,5.224321123232874,5.224321123232874,35.74954047133498,0,1.0113660018844035,1.0113660018844037,196.18999999999997,0,0,0,1,1,4.418333333333333,0.0,2.865217401607524,2.865217401607524,0,0,3.1130906424707185,3.1130906424707185,4.9839785209472085,0,0,70,0.0,1.9070370370370378,0,0,204.035733876,1,1,11.384337652555576,0,0,0,0.0
O[C@H](Cn1cccn1)c1ccccc1,0,0,0.0,0.18181818181818182,0.0,11.437956821617536,0,0.0,1.7199074074074074,1,1,12.642857142857142,12.642857142857142,0.0,0,0,4.565098129506624,0,0,1.3662290979482272,1.3662290979482272,5.106527394840706,82.6198487635111,0,0,0,0,1,1,2.7175155081150724,2.7175155081150724,0.49703703703703717,2.066140619298177,2.066140619298177,7.744899990393056,0.0,6.860173345306137,1,1,4.565098129506624,4.565098129506624,54.3553410456928,0,2.002281630075792,2.002281630075792,176.134,0,0,0,1,1,0.0,0.0,4.065890283490641,4.065890283490641,0,0,3.154583700776645,3.154583700776645,5.098681808301038,0,0,72,0.0,0.9194444444444447,0,0,188.094963004,1,1,0.0,0,0,0,0.0
O[C@H](c1ccccc1)c1nc2ccccc2s1,0,0,1.539098639455782,0.07142857142857142,0.0,17.54262755102041,0,0.0,1.1087788170823887,1,1,12.764705882352942,12.764705882352942,0.0,0,0,5.429044916613194,0,0,1.784897024343301,1.7848970243433013,5.106527394840706,103.18934897524683,0,0,0,0,1,1,2.823641779048532,2.8236417790485318,0.0,2.03852310229066,2.03852310229066,9.076178173360038,0.0,8.343336592900531,2,2,6.245541497540921,6.245541497540921,65.16837880470426,0,1.947638739312744,1.9476387393127441,230.22699999999998,0,0,0,1,1,4.457537792894936,0.0,4.277865847033945,4.277865847033945,0,0,3.83304789299754,3.83304789299754,4.9839785209472085,0,0,84,11.111590084601069,1.827812263794407,0,0,241.056134972,1,1,0.0,0,0,0,0.0
[NH2+]=c1ccn(Cc2cccc(Cl)c2)cc1,0,0,5.9070405713725815,0.08333333333333333,0.0,11.600670246493658,0,0.0,2.057561728395062,0,0,10.2,10.2,0.0,1,1,4.729220448106072,0,0,1.4204007132511995,1.4204007132511995,4.567099647791355,93.2716761336459,0,0,0,0,0,0,2.2160272156143628,2.2160272156143628,0.8063888888888888,2.2168660390923343,2.2168660390923343,8.228437272402365,0.0,7.237183443017884,1,1,5.107184921115299,5.107184921115299,64.73520480774044,0,2.702476384255695,2.702476384255695,207.59899999999996,0,0,0,1,1,0.0,0.0,4.321172521386796,4.321172521386796,0,0,3.433729687905625,3.433729687905625,10.633466716252965,0,0,76,0.0,1.1780291005291008,0,0,219.06835248408998,2,2,5.3572304483063045,0,0,0,17.01022349602404
c1ccc2[nH]c(N3CCOCC3)nc2c1,0,0,0.0,0.36363636363636365,5.948339280986494,8.095174319727892,0,31.203186471701468,5.311936413454271,0,0,17.2,17.2,0.0,0,0,5.207976463662865,0,0,1.864254725271371,1.864254725271371,14.620751205597735,87.86919225696042,0,0,0,0,0,0,2.735764504738992,2.7357645047389916,3.410450680272109,1.9609654011029296,1.9609654011029296,8.440503682968474,0.0,7.432652990377572,1,1,5.207976463662865,5.207976463662865,24.26546827384644,0,1.5675858480749216,1.5675858480749216,190.141,0,0,0,1,1,10.101435185185185,0.0,3.547527181443265,3.547527181443265,0,0,3.6769798500214113,3.6769798500214113,14.867866772744893,0,0,78,0.0,2.123133030990174,1,1,203.105862036,1,1,0.0,0,0,0,4.736862953800049
c1ccc2c(c1)oc1c(N3CCOCC3)ncnc12,0,0,0.0,0.2857142857142857,0.0,7.942191358024692,0,31.203186471701468,11.305816562736204,0,0,16.31578947368421,16.31578947368421,0.0,0,0,6.382622533621051,0,0,2.511924753212212,2.5119247532122118,14.053923621703873,109.35567361270468,0,0,0,0,0,0,2.86548320400083,2.86548320400083,3.1287364575459815,1.950460480168095,1.950460480168095,10.373315838121922,0.0,9.432652990377573,1,1,6.382622533621051,6.382622533621051,30.59278834861098,0,1.658537555887937,1.658537555887937,242.17299999999997,0,0,0,0,0,10.943765353363567,0.0,4.204827155637966,4.204827155637966,0,0,4.572648769394538,4.572648769394538,14.867866772744893,0,0,96,17.427040934023047,2.5048159958427823,1,1,255.100776656,0,0,11.40088291947727,0,0,0,9.154013890853395
C=CCn1c(CCNC(=O)c2cccs2)nnc1SCC(=O)Nc1cccc(C(C)=O)c1,0,0,2.6485413750832008,0.22727272727272727,5.907179729351506,10.417112790464872,0,17.614398616665696,1.8736283714715352,0,0,10.53125,10.53125,0.0,0,0,9.859518837181687,3,3,2.84898808192984,2.8489880819298397,15.200676855804016,193.68005504443832,3,3,0,0,0,0,3.436228000426184,3.4362280004261834,6.165464457397044,1.552791220640466,1.552791220640466,17.537218298268936,5.907179729351506,15.473565548236332,1,1,11.724770208090073,11.724770208090073,70.69822415506617,0,6.379229882725272,6.379229882725272,446.4080000000003,0,0,0,2,2,36.59488269952254,0.0,11.399103580393714,11.399103580393714,0,0,6.7551269784318375,6.7551269784318375,27.409876508213234,0,0,166,5.824404497999927,1.1065001499167457,0,0,469.12423159599996,2,2,10.939681428185647,1,1,0,0.0
C=CCn1cc(C(=O)NC[C@H]2CCCO2)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21,0,0,0.0,0.5,15.452081545308125,4.589380458973713,0,26.241151182250643,35.347002467586535,0,0,19.939393939393938,19.939393939393938,-3.725177383785112,0,0,11.59640189415829,1,1,4.527083323889772,4.527083323889772,14.620751205597735,193.82261467130132,1,1,0,0,0,0,3.179677003488418,3.179677003488418,6.102436605129885,1.722350099124058,1.722350099124058,18.793299923159424,5.907179729351506,15.913052031452311,1,1,13.036465222958933,13.036465222958931,52.83767963509964,0,5.048664304959686,5.048664304959686,442.34700000000026,0,0,0,1,1,26.230411295212654,0.0,10.192978188058143,10.192978188058143,0,0,8.65524290815464,8.65524290815464,11.895724287604828,0,0,178,5.563451491696996,0.05567497060552773,2,2,473.198442092,1,1,0.0,0,0,0,4.736862953800049
CC(=O)Nc1cc2c(cc1NC(=O)Cn1nc(-c3ccccc3F)ccc1=O)OCCO2,0,0,0.0,0.18181818181818182,11.814359458703011,11.69454646022695,0,23.847341137038498,26.052428999893998,0,0,12.1875,12.1875,0.0,0,0,9.746682394055803,2,2,3.1858086288367646,3.1858086288367646,20.10730311561276,181.32405061065595,2,2,0,0,0,0,2.7556969342466155,2.7556969342466155,1.6273307170867681,1.5897345524234956,1.5897345524234956,17.053755613405112,5.559266895052007,15.401887240964333,2,2,9.746682394055805,9.746682394055803,64.7019614678626,0,4.585613795832326,4.585613795832326,419.2630000000002,0,0,0,2,2,36.47065622270726,0.0,8.882051214067822,8.882051214067822,0,0,6.965119734801213,6.965119734801213,15.7322590163137,0,0,164,25.57574117598431,0.4888633303363379,0,0,438.13394792799994,2,2,11.49902366656781,0,0,0,9.473725907600098
CC(=O)c1ccc(N2CCN(C(=O)C3CCN(S(=O)(=O)Cc4ccccc4)CC3)CC2)cc1,0,0,0.0,0.44,15.930470882759089,16.809666124961545,0,44.16844816632593,27.071590221325962,0,0,18.33333333333333,18.333333333333332,-3.3761663296411437,0,0,11.49818704951274,2,2,4.607250848218918,4.607250848218918,9.799819461700956,195.5844036087711,2,2,0,0,0,0,2.8406250867962908,2.8406250867962908,5.148010006635017,1.2655329971871734,1.2655329971871734,19.020345961394376,0.0,15.831337023048242,2,2,13.107352357039144,13.107352357039145,65.72420659954848,0,5.621986278197198,5.621986278197198,438.3590000000003,0,0,0,0,0,28.674315568281266,0.0,10.052425329366423,10.052425329366425,0,0,8.830537618421644,8.830537618421644,4.899909730850478,0,0,176,0.0,2.54002121219294,2,2,469.20352747199996,0,0,5.783244946364939,1,1,0,0.0
CC(C)(C)CC(=O)N1CCC(c2nc3n(Cc4c(F)cccc4Cl)[nH]nc-3c(=O)n2)CC1,0,0,6.146816190711721,0.5,5.907179729351506,4.465566343688312,0,13.08951281182515,15.732072986833746,0,0,15.46875,15.46875,0.0,0,0,10.657206064432065,1,1,3.9696996989302895,3.9696996989302895,4.899909730850478,189.6844010992946,1,1,0,0,0,0,3.1290065214569163,3.1290065214569163,7.3986749601386865,1.5468399623031872,1.5468399623031872,18.36053526832376,0.0,15.120012157643059,1,1,11.035170537441292,11.035170537441292,50.780615428992796,0,4.670716350894263,4.670716350894263,434.73300000000023,0,0,0,1,1,35.68029189344266,0.0,8.613107068810319,8.613107068810319,0,0,9.4498296329876,9.449829632987601,20.28002394585032,0,0,170,11.641625339045822,-0.16377644540145586,1,1,460.17897997200004,1,1,11.518332492848387,0,0,0,11.600939890232516
CC(C)C[C@H]1NC(=O)N(CC(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)C1=O,0,0,5.816487691295557,0.5263157894736842,15.930470882759089,4.743509429622067,0,32.72378202956288,26.786744188179348,0,0,20.73333333333333,20.733333333333334,-3.678639929870313,0,0,9.746813544070651,3,3,3.5265232778377205,3.5265232778377205,10.216698334856808,180.54195991324062,3,3,0,0,0,0,2.94858295407638,2.94858295407638,4.1884179685816685,1.571549928107626,1.571549928107626,16.875837304549325,5.907179729351506,14.090261284154801,1,1,11.564841345880518,11.564841345880518,29.288101587587764,0,4.761803398902536,4.761803398902536,431.75200000000024,0,0,0,1,1,39.65579143981337,0.0,8.907011381982917,8.907011381982917,0,0,7.794800291816033,7.794800291816033,5.316788604006331,0,0,164,12.586597235060536,0.0,2,2,456.12341857999996,1,1,0.0,0,0,0,11.600939890232516
CC(C)OCCCn1c(=[NH+]C(=O)c2ccncc2)c(C#N)cc2c(=O)n3ccccc3nc21,0,0,0.0,0.25,5.647177220767728,12.038976255987336,0,6.606881964512918,8.80636354678337,0,0,11.87878787878788,11.878787878787879,0.0,0,0,10.60344058298235,1,1,3.549534584003625,3.5495345840036254,4.736862953800049,188.81175375397171,1,1,0,0,0,0,2.8283051779400963,2.8283051779400963,4.772879227537867,1.9778753842152976,1.9778753842152978,18.355635884347283,5.559266895052007,15.990402300641941,0,0,10.60344058298235,10.60344058298235,81.95714713958449,0,4.561088435374149,4.561088435374149,420.3030000000002,0,0,0,1,1,37.514250015157685,0.0,9.544320970733622,9.544320970733622,0,0,7.7162498475822066,7.7162498475822066,21.029583087322358,0,0,166,22.66607423972179,1.4236923873084604,0,0,443.18261501609004,1,1,0.0,0,0,0,4.736862953800049
CCC1=C(OC(=O)N(CC)CC)N2C(=O)O/C(=N\Cc3ccccc3)[C@]2(C)[C@H]2C1=CC[C@H]1C(=O)N(CC(=O)OC)C(=O)[C@H]12,0,0,0.0,0.4838709677419355,23.595204457703364,9.403067054849354,0,26.744066759015258,16.51082691783933,0,0,27.0,27.0,1.1908981893114081,0,0,14.548851429531263,5,5,6.695746774985004,6.695746774985004,19.110498592250625,249.47549498613645,5,5,0,0,0,0,3.407309550604456,3.407309550604456,7.724169081366745,1.672238988515714,1.672238988515714,24.993633815536654,0.0,20.61317652190056,1,1,14.548851429531265,14.548851429531263,59.0006156556202,0,4.779561005365951,4.7795610053659505,556.3610000000003,0,0,0,0,0,74.89734828587999,0.0,11.65672604698246,11.65672604698246,0,0,10.979268654973822,10.979268654973822,0.0,0,0,228,12.08368165829592,0.7055710883639396,2,2,592.253314112,0,0,0.0,0,0,0,19.202993594035817
CCC1=C2CC[C@H]3C(=O)N(C)C(=O)[C@H]3[C@H]2[C@@]2(C)/C(=N/Cc3ccccc3)OC(=O)N2C1=O,0,0,0.0,0.4583333333333333,17.712104803060623,9.524254017330021,0,7.04767198267719,5.562411422902494,0,0,32.96875,32.96875,1.5018770471151424,0,0,10.987893070407369,4,4,5.967673412943735,5.967673412943735,4.736862953800049,185.46205698828348,4,4,0,0,0,0,3.180178553328759,3.180178553328759,3.8840659643487023,1.6693375545506726,1.6693375545506726,18.330111517082386,5.907179729351506,15.300784811760552,1,1,10.987893070407369,10.987893070407369,47.04149589414358,0,2.580845458304505,2.5808454583045055,410.2800000000002,0,0,0,0,0,59.16319632451088,0.0,7.115382796177048,7.115382796177048,0,0,9.004493636235464,9.004493636235464,4.992404732635669,0,0,166,5.538925252383345,1.0849790357233093,2,2,435.17942089999997,0,0,0.0,0,0,0,4.736862953800049
CCCCOc1ccc(C([O-])=C2C(=O)C(=O)N(CCCOC)[C@@H]2c2ccncc2)cc1C,0,0,0.0,0.4,5.783244946364939,7.816490284329944,0,26.868317876215944,10.861070235817278,0,0,17.71875,17.71875,1.5797090118265447,0,0,10.88303423153457,2,2,3.806967598571878,3.806967598571878,19.480163033291284,188.22610280384723,2,2,0,0,0,0,3.0525117438298217,3.0525117438298217,5.318064475678387,2.006950228087959,2.006950228087959,18.797111483955526,5.907179729351506,15.489600962842504,1,1,10.88303423153457,10.88303423153457,64.98898149069446,0,4.992582133731682,4.992582133731682,408.2840000000002,0,0,0,0,0,31.25272158000255,0.0,10.906971069016844,10.906971069016844,0,0,7.782197634250253,7.782197634250253,11.907715720637832,0,0,170,5.749511833283905,1.8147245738258209,1,1,437.20819560791006,0,0,0.0,1,1,0,9.473725907600098
CCCCc1nc2ccccc2c(=O)n1NC(=O)c1c([O-])c2cccc3c2n(c1=O)CC3,0,0,0.0,0.25,0.0,12.125429214575275,0,5.425791397110385,2.545830866297136,0,0,12.53125,12.53125,0.0,0,0,10.683552698613427,1,1,4.363210135228632,4.363210135228632,9.67362704263206,182.278275208479,1,1,0,0,0,0,3.23529943796708,3.23529943796708,2.424114921910599,1.6542385254019296,1.6542385254019296,17.551619738615443,17.025713519455522,15.50723905304755,2,2,10.683552698613427,10.683552698613427,80.12348511887285,0,2.983796012735803,2.983796012735803,408.28800000000024,0,0,0,1,1,43.92372123237112,0.0,7.635219507914714,7.635219507914714,0,0,7.954442354575542,7.954442354575542,10.409769918057593,0,0,162,5.824404497999927,2.9658906906498217,0,0,429.15682873191,1,1,0.0,0,0,0,0.0
CCCCn1c(SCC(=O)N2C[C@H](C)C[C@@H](C)C2)nc2cc(S(N)(=O)=O)ccc21,0,0,1.42073436318972,0.6,15.930470882759089,4.766371804001674,0,18.842366418571938,25.416983350667167,0,0,20.344827586206897,20.344827586206897,-3.7824200832454733,1,1,10.123188194546977,1,1,3.991124264605767,3.9911242646057667,9.467009378641833,176.6353962584552,1,1,0,0,0,0,2.991389449623447,2.991389449623447,8.900165219742517,1.8197227167779884,1.8197227167779884,17.29673132226278,0.0,13.684890413641519,1,1,12.655106232122026,12.655106232122026,18.19910120538483,0,5.319943961519433,5.319943961519433,408.37900000000013,0,0,0,1,1,19.39511318889611,0.0,9.055329702003355,9.055329702003357,0,0,8.128541160763968,8.128541160763968,30.322289767810435,0,0,160,0.0,1.4479721487360382,1,1,438.17593281999996,2,2,5.156436481820707,0,0,0,5.138973737607942
CCCCn1c(SCC(=O)Nc2nnc(CC)s2)nc2c1c(=O)n(C)c(=O)n2C,0,0,2.56664049144298,0.5294117647058824,11.03873820919084,0.0,0,11.06964221075312,4.239985334058483,0,0,11.310344827586206,11.310344827586206,3.0390375077358582,0,0,9.281463284062589,1,1,2.792829510143084,2.7928295101430836,4.567099647791355,174.52325313471596,1,1,0,0,0,0,3.313226522871022,3.313226522871022,4.611966142627461,1.8831367361152915,1.8831367361152913,16.760056931251803,5.559266895052007,13.866611060554254,0,0,11.0835584246438,11.083558424643801,25.84570835825189,0,4.270767421007741,4.270767421007741,414.3670000000002,0,0,0,1,1,41.73247940921143,0.0,8.906807148250499,8.906807148250499,0,0,6.468901313084412,6.468901313084412,27.421867941246237,0,0,156,5.007623696852765,-0.11075575293898532,0,0,437.130379596,1,1,16.320314420204696,0,0,0,0.0
CCCN(CCC)C(=O)Cn1c(=O)n(CCCCC(=O)NC2CCCC2)c(=O)c2ccccc21,0,0,0.0,0.6153846153846154,11.814359458703011,7.23290454624114,0,13.08951281182515,2.6375577356746183,0,0,13.941176470588236,13.941176470588236,0.0,0,0,12.753283962016782,2,2,4.782631490591385,4.782631490591385,10.216698334856808,200.49121774591205,2,2,0,0,0,0,3.335854748129379,3.335854748129379,5.450125462065075,1.750263167981267,1.750263167981267,20.553773449728578,5.559266895052008,16.455927458031287,1,1,12.753283962016782,12.753283962016782,45.10355293524557,0,6.361458301610461,6.361458301610461,432.3100000000003,0,0,0,1,1,53.3219423304903,0.0,12.531394142605002,12.531394142605002,0,0,9.229446680838404,9.229446680838404,5.316788604006331,0,0,186,6.544756405912575,-0.3425268347796844,0,0,470.289305696,1,1,0.0,0,0,0,0.0
CCCNC(=O)c1c[nH]c2ccc(S(=O)(=O)N(C)c3ccc(OCC)cc3)cc2c1=O,0,0,0.0,0.2727272727272727,5.428790391900541,10.914143228334003,0,24.50452634439892,32.84620492699082,0,0,11.32258064516129,11.32258064516129,-2.494923541724362,0,0,9.946417926855366,1,1,3.07635530406892,3.0763553040689198,15.037630078753589,180.45146581483988,1,1,0,0,0,0,2.7743340772837093,2.7743340772837093,4.725071785683334,1.993008500408644,1.993008500408644,17.636825835359787,15.930470882759089,14.789260791364626,2,2,11.386481255656005,11.386481255656005,64.4481921185137,0,4.558786347367367,4.558786347367367,418.3250000000003,0,0,0,2,2,27.941328815390968,0.0,9.215276471133269,9.215276471133267,0,0,6.894213620198292,6.894213620198292,10.30076712495354,0,0,164,11.3129633249809,0.30866141781108825,0,0,443.1514919,2,2,0.0,0,0,0,4.736862953800049
CCCOc1ccc(N2C(=O)C[C@@H]([NH+]3CCN(c4nc5ccccc5s4)CC3)C2=O)cc1,0,0,1.707832074611641,0.375,5.907179729351506,15.100988963446913,0,42.585727049864175,6.797473368043026,0,0,19.84375,19.84375,0.0,0,0,11.185475166143423,2,2,4.462487730983462,4.462487730983462,14.536682415501005,190.74896450016294,2,2,0,0,0,0,3.386281407511156,3.386281407511156,5.994316490376194,1.231617453242899,1.231617453242899,18.120533839367795,5.907179729351506,15.635361590784807,2,2,12.001971747071147,12.001971747071147,48.53093654769288,0,3.957249564716987,3.957249564716987,424.3560000000003,0,0,0,1,1,35.480265764680226,0.0,8.877486404694755,8.877486404694755,0,0,8.275920074509242,8.275920074509242,17.89001399900271,0,0,166,5.749511833283905,1.6522763572225219,2,2,451.17983814409,1,1,11.173399308987292,0,0,0,9.720841474747257
CCCOc1ccc([C@@H]2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2CCC[NH+](C)C)cc1,0,0,0.0,0.4074074074074074,5.760247418874442,10.979560136010178,0,33.79173874169245,11.821982859380427,0,0,15.515151515151516,15.515151515151516,4.185575621658428,0,0,11.721407498663067,1,1,4.421915572622,4.421915572622,18.95383335255435,194.30470967053645,1,1,0,0,0,0,3.058829990915143,3.058829990915143,8.158582003744097,1.8231011387007616,1.8231011387007616,20.15719254761553,5.907179729351506,15.81176950568786,2,2,11.721407498663067,11.721407498663067,74.63558337240445,0,4.398143961927424,4.398143961927424,416.3070000000002,0,0,0,1,1,30.264578209926576,0.0,9.395509440936888,9.395509440936888,0,0,9.235852751717928,9.235852751717928,21.019081165045005,0,0,174,11.332531974926148,3.7271733346052436,0,0,449.24348395609,1,1,5.428790391900541,0,0,0,9.154013890853395
CCN(CC)c1ccc([C@@H]2C(C(=O)OCCOC(C)C)=C(C)NC3=C2C(=O)CCC3)cc1,0,0,0.0,0.5384615384615384,0.0,8.232632253008335,0,31.203186471701468,11.06248100860877,0,0,18.5625,18.5625,0.0,0,0,11.744900785833844,2,2,4.549470940885227,4.549470940885227,19.690424242456906,191.19920754891484,2,2,0,0,0,0,2.7682307812596725,2.7682307812596725,12.413320774890247,1.9409026369945528,1.9409026369945528,19.994055840798996,0.0,15.366611060554252,1,1,11.744900785833844,11.744900785833844,52.369207451793635,0,5.2346125169948685,5.2346125169948685,404.29600000000016,0,0,0,1,1,28.429021440435648,0.0,10.815672429185945,10.815672429185943,0,0,8.584933199333245,8.584933199333245,36.196906871161275,0,0,174,6.606881964512918,4.992287625061277,0,0,440.267507632,1,1,5.783244946364939,1,1,0,9.473725907600098
CCN(CCCNC(=O)C1CCN(S(=O)(=O)N2CCOCC2)CC1)c1cccc(C)c1,0,0,0.0,0.6818181818181818,5.907179729351506,8.4627323266433,0,63.926968501264334,33.755522737792106,0,0,19.29032258064516,19.29032258064516,-3.4476313080441403,0,0,11.338128605624288,1,1,4.209624853560956,4.209624853560956,14.953561288656857,186.2593985695966,1,1,0,0,0,0,2.7937719796413103,2.7937719796413103,9.157368631036432,1.387257834818597,1.3872578348185973,18.754914959005895,10.209329170397666,14.913052031452313,1,1,12.735092015631174,12.735092015631174,29.828919765543436,0,6.410629475047955,6.410629475047955,416.3330000000003,0,0,0,1,1,14.878985218598418,0.0,11.263613590032818,11.263613590032818,0,0,8.255771598940425,8.255771598940425,48.3296410080845,0,0,174,0.0,2.4526900043645528,2,2,452.24572663199996,1,1,0.0,0,0,0,4.736862953800049
