qed,Kappa3,Chi1v,FpDensityMorgan2,BCUT2D_LOGPHI,BCUT2D_MRLOW,FpDensityMorgan1,BertzCT,fr_methoxy,MolLogP,MaxEStateIndex,fr_NH0,FpDensityMorgan3,BCUT2D_CHGHI,BalabanJ,BCUT2D_LOGPLOW,MinEStateIndex,SPS,TPSA,Chi3v,MaxAbsEStateIndex,BCUT2D_MWLOW,NumAromaticHeterocycles,MinPartialCharge,AvgIpc,fr_ether,BCUT2D_MRHI,MinAbsPartialCharge,MinAbsEStateIndex,BCUT2D_CHGLO,MolMR,fr_Ar_N,Chi4v,Kappa1,fr_sulfonamd,HallKierAlpha,BCUT2D_MWHI,Chi4n
0.570453139,4.546716873,12.3366736,1.848484848,2.335131951,-0.137238885,1.090909091,1112.899278,0,3.489,13.09993097,4,2.545454545,2.321693576,1.139419482,-2.525235216,-0.106834033,17.54545455,79.12,7.463815356,13.09993097,9.949771307,2,-0.493834033,3.536661997,1,7.217888216,0.289167649,0.034731916,-2.379331631,126.9175,1,5.592123099,21.75884632,0,-3.07,32.13355003,4.546427891
0.582616423,6.631883423,11.30907159,2.1,2.224847006,-0.13160732,1.3,845.5869419,0,3.3014,12.50708187,3,2.866666667,2.25152584,1.382693296,-2.437707198,-0.316447452,16.33333333,97.56,5.861707214,12.50708187,10.00083229,1,-0.483786299,3.231814224,1,7.992601952,0.276646302,0.09161843,-2.346979098,113.4587,2,4.025095623,22.42576848,0,-2.26,35.49569223,3.232655412
0.312786564,5.058220373,11.97834243,1.916666667,2.249266141,-0.959872544,1.055555556,1418.526722,1,3.3132,10.81984387,5,2.666666667,2.302487288,1.49910222,-3.094118098,-0.047019768,13.05555556,103.53,6.424390483,10.81984387,10.08038104,3,-0.49674313,3.57743133,1,5.811672695,0.219920692,0.016983508,-2.266234271,133.4315,5,4.619652306,23.4994737,0,-4.24,16.46537858,4.619652306
0.411940921,5.682695553,11.96680607,1.914285714,2.365732509,-0.896091486,1.171428571,1181.861041,1,3.0266,13.34208887,2,2.657142857,2.206720767,1.571029042,-3.109892155,-0.269230967,12.22857143,97.59,6.320536326,13.34208887,10.11205904,1,-0.494578485,3.320606647,3,5.909151458,0.321758536,0.110347327,-2.248602645,133.4822,1,4.237575478,24.4060142,0,-3.72,16.69681704,4.237575478
0.387848315,4.406905048,11.05902384,1.96969697,2.39080109,-0.89532377,1.272727273,1085.774232,1,1.31614,13.75412163,2,2.545454545,2.446778085,2.073554711,-3.116450742,-0.774130632,16.12121212,117.03,6.308787177,13.75412163,9.915390832,2,-0.502675866,3.261557901,1,6.175936465,0.354264087,0.010034486,-2.276149016,121.1942,2,4.414072554,24.18772657,0,-3.46,16.52402204,4.414072554
0.60403756,4.541675284,12.57759589,1.78125,2.25417261,-0.947656676,1.09375,933.2181857,0,0.9724,12.92967029,4,2.40625,2.490733156,1.365782951,-3.224686121,-0.516554075,19.09375,98.55,7.916569286,12.92967029,9.831070308,1,-0.364246651,3.26192483,0,7.993515777,0.278488982,0.07743402,-2.447341892,124.1431,3,5.973126263,22.79147988,0,-2.39,32.16655612,5.068012854
0.672245409,4.008901775,10.32680299,1.78125,2.261943656,-0.254701103,1.09375,1234.215238,0,1.8781,14.95003633,3,2.40625,2.239193918,1.562055859,-2.49918858,-1.589364868,13.9375,97.71,5.641994169,14.95003633,10.09060829,1,-0.544606449,2.796671945,0,5.925087866,0.321463341,0.004004769,-2.359480937,117.4172,1,3.923218334,21.35578353,0,-3.88,19.1422182,3.923218334
0.62318108,5.031047139,13.32176528,1.533333333,2.271783259,0.191453039,0.966666667,957.0539951,0,1.85978,12.95413864,4,2.1,2.310043061,1.691903554,-2.482043471,-3.67571218,20.3,101.79,9.935658868,12.95413864,9.957451593,0,-0.29969315,2.777428982,0,7.892211128,0.242656022,0.004155693,-2.331851896,113.6926,0,6.979476016,23.15938808,2,-1.51,32.23486632,4.141418909
0.490725482,3.451368379,11.07656092,1.65625,2.213744908,-0.918257508,0.9375,1417.210556,0,-0.0345,13.19979249,5,2.4375,2.24259561,1.678358636,-3.131580225,-0.35110635,15.71875,69.5,6.737691426,13.19979249,10.04538352,2,-0.326515909,3.157120359,0,5.854800068,0.326515909,0.295866507,-2.289766945,125.1627,4,4.73270091,20.66040062,0,-3.23,16.16138423,4.73270091
0.510315156,4.266217491,10.72463626,1.84375,2.308606679,-0.891850725,1.09375,1132.22968,2,1.61512,12.91716959,1,2.5625,2.260052037,1.439518803,-3.153966935,-0.505861441,14.40625,88.1,5.993363171,12.91716959,10.10314004,1,-0.494586205,3.180584616,2,6.116017113,0.356186464,0.124955751,-2.335259179,123.7756,1,4.348416572,21.70221164,0,-3.52,16.52417726,4.348416572
0.606595463,5.358775114,10.28514978,1.65625,2.268848356,-0.891851072,0.96875,985.4470586,3,0.612,12.7126298,1,2.3125,2.247672877,1.635121246,-3.153968539,-0.602328278,13.90625,98.61,5.427026967,12.7126298,10.08844383,0,-0.494586205,2.829627739,3,6.032220209,0.339475053,0.170828698,-2.335483566,118.5214,0,3.733559711,23.08109798,0,-3.59,16.52709413,3.733559711
0.398290227,6.482836589,12.08301371,1.638888889,2.216300321,-0.120907276,0.944444444,1349.812255,1,2.66006,13.32135675,2,2.333333333,2.164598157,1.813655034,-2.416426927,-0.577127112,11,111.43,6.008349831,13.32135675,10.05155983,1,-0.384620321,2.836487416,1,5.928476873,0.331453675,0.075188029,-2.159064172,140.4874,2,4.351043363,26.87728449,0,-3.72,16.46150926,4.351043363
0.452393571,4.484941925,12.60190797,1.888888889,2.442792528,-0.127234244,1.083333333,1269.177979,1,3.2237,13.81791336,2,2.694444444,2.44260974,1.473702643,-2.482053377,-0.580202901,19.69444444,94.74,7.27272737,13.81791336,9.787037194,1,-0.382850398,3.513127466,1,6.017967464,0.25428996,0.102289891,-2.412034648,136.5759,1,5.526957,24.06248881,0,-3.65,16.4625268,5.526957
0.45829262,5.692753087,10.58423136,1.787878788,2.16535294,-0.116410735,1.060606061,1248.189907,1,2.10624,13.16273051,2,2.484848485,2.190934834,1.945804413,-2.445573483,-0.670439552,10.75757576,120.38,5.267775496,13.16273051,10.12009619,1,-0.383081617,2.795424352,1,5.91062529,0.332740932,0.003859164,-2.175517376,129.5648,2,3.40953559,23.80560677,0,-3.85,16.4623358,3.40953559
0.563667758,4.803147116,10.85525637,1.818181818,2.382423868,0.050568042,1.090909091,1173.961675,3,3.3753,13.65399817,1,2.454545455,2.262595438,1.707466727,-2.379794808,-0.252489187,15.42424242,90.09,5.838482577,13.65399817,10.08983629,1,-0.492688847,3.352820094,4,5.954450144,0.254027045,0.073585653,-2.259390077,124.3812,1,4.156162958,22.66602732,0,-3.52,16.53055426,4.156162958
0.514120087,5.472134749,10.45085465,1.928571429,2.354371111,-0.115595731,1.25,987.2401684,2,2.404,12.32567652,1,2.571428571,2.192183696,2.013588593,-2.283132979,-3.920360974,11.14285714,132.64,5.749294034,12.32567652,10.22933879,1,-0.495052438,2.633377378,2,9.102993678,0.243781785,0.131578286,-2.131811696,109.3406,1,4.053711973,22.21165719,1,-2.08,79.91873127,2.193631732
0.596002744,4.771315335,10.48890544,1.375,2.239688306,-0.134361513,0.75,1100.020292,2,3.2204,12.91706675,2,2.03125,2.253940671,1.314753793,-2.511961019,-0.109525322,13.6875,68.31,5.601224804,12.91706675,10.11936905,0,-0.496598575,2.859271801,3,5.950172624,0.260127581,0.028403156,-2.344321903,121.4725,0,3.765976862,21.49046997,0,-3.74,16.48433976,3.765976862
0.681642895,5.075412208,10.91555569,1.933333333,2.327279615,-0.132077601,1.233333333,906.0419507,2,2.62432,12.42670451,2,2.566666667,2.254022224,1.553263227,-2.420009474,-0.274754163,14.56666667,107.89,6.166140871,12.42670451,9.962546955,1,-0.492869508,3.131966633,2,7.986978179,0.232074994,0.073317225,-2.300369186,114.4404,1,4.314803394,22.0152962,0,-2.68,32.1664927,3.394384689
0.436097069,5.279881471,11.33572606,1.9375,2.24840472,-0.118725247,1.1875,1165.739208,1,1.3942,12.39260975,3,2.625,2.197008062,1.590021493,-2.334283113,-0.582226822,13.90625,134.76,6.177304767,12.39260975,10.22911272,2,-0.496765883,3.413447158,1,7.993581692,0.325395448,0.035505369,-2.126967928,119.5231,5,4.535427481,21.87553668,0,-3.34,32.16655613,3.753457246
0.471086041,6.237200468,10.69759774,1.71875,2.271423427,-0.113372935,1,1095.200675,2,3.36444,12.37356776,2,2.40625,2.13618422,1.49040661,-2.225441909,-0.327609363,10.5,115.58,5.144851077,12.37356776,10.12751002,1,-0.492869508,3.22364076,2,7.992811479,0.276646393,0.051094753,-2.088890983,120.2839,2,3.555009309,23.13981474,0,-3.53,32.16656742,2.974592103
0.556564698,4.511370243,12.4866928,2,2.327584638,-0.116349223,1.272727273,1373.388076,1,1.74304,13.3204333,3,2.696969697,2.324364801,1.685830653,-2.407117949,-3.912687129,15,119.83,8.524101844,13.3204333,10.17651859,2,-0.494579085,3.137508731,2,7.892171604,0.26344988,0.006877729,-2.256318851,124.5555,2,6.791250844,23.36127159,1,-2.8,32.23351746,3.716467576
0.495761444,7.542185702,12.60280327,1.823529412,2.142279521,-0.135391836,1.117647059,1064.892062,1,1.60592,12.9683737,1,2.441176471,2.223042532,1.649705579,-2.453383695,-3.868368246,15.64705882,114.04,6.932397986,12.9683737,10.16697146,0,-0.4967682,3.352802983,2,7.891336964,0.24053429,0.017584703,-2.230336655,126.7622,0,4.489689165,25.66892196,1,-2.95,32.23327202,3.515139548
0.529521456,4.913958441,12.18391248,1.942857143,2.316382344,-0.128175402,1.171428571,1215.773534,1,1.454,13.1246033,5,2.657142857,2.294759518,1.236335467,-2.524384592,-0.627624999,16.68571429,113.75,6.857699832,13.1246033,10.01148733,2,-0.496768219,3.519121482,1,5.86899916,0.253812754,0.048146768,-2.349549377,130.4874,4,5.115819185,23.07063271,0,-3.69,16.46531497,5.115819185
0.743472521,4.985039942,11.41474533,1.6875,2.271969051,-0.91897395,1,922.3981921,2,1.9866,14.0560902,2,2.34375,2.320430773,1.256535773,-3.114425561,-0.197126293,21.34375,46.45,6.728505466,14.0560902,9.94264242,0,-0.492869912,2.842314334,2,5.788726453,0.225759126,0.101078605,-2.384236389,121.8637,0,4.863168074,22.39594151,0,-2.8,19.14221665,4.863168074
0.584561128,4.327071043,10.63804891,1.933333333,2.284860019,-0.119386032,1.233333333,1118.915852,1,2.15024,13.55350742,3,2.466666667,2.320423377,1.945868262,-2.405898198,-4.056471784,11.33333333,106.67,6.705149814,13.55350742,10.27203494,2,-0.496765881,3.32079845,1,7.925588509,0.267969598,0.0830117,-2.240633035,110.7625,2,4.912826377,21.439136,1,-3.27,32.23342868,3.086403412
0.601572635,4.687665552,10.96693835,1.806451613,2.286616082,-0.114384435,1.129032258,1185.758085,1,2.58296,13.62057189,4,2.322580645,2.321480735,1.993738646,-2.383127395,-4.080327263,11.25806452,106.42,6.844114685,13.62057189,10.27033342,2,-0.496765881,2.995788191,1,7.925605532,0.267969814,0.075999037,-2.240610337,117.8115,3,4.982181034,22.28891527,1,-3.4,32.23342874,3.155758069
0.327173978,4.51979912,11.35806059,2.032258065,2.28523427,-0.11336337,1.258064516,1275.074901,1,4.45554,13.26799248,2,2.709677419,2.183095014,1.589170957,-2.242844945,-0.187405492,11.06451613,86.36,6.931557855,13.26799248,10.20181329,3,-0.496765888,3.371450092,1,7.993808441,0.263128795,0.116537856,-2.112324115,123.5117,2,4.987236282,21.20191255,0,-3.04,32.16660514,3.118198653
0.496601804,5.771910527,12.13951168,1.555555556,2.281709941,-0.903306461,0.972222222,1067.137414,2,0.7001,13.46895833,3,2.138888889,2.465671176,1.494415121,-3.149450864,-0.870634999,19.02777778,95.86,6.802213711,13.46895833,10.12891322,0,-0.496765888,3.121093859,2,6.218388818,0.331825243,0.123682209,-2.308971541,135.6714,0,4.581611634,25.46253372,0,-3.63,16.46769598,4.581611634
0.461705648,4.929615019,10.16115397,1.838709677,2.250643754,-0.11668142,1.032258065,1188.072557,1,3.3012,12.40019662,4,2.580645161,2.150777829,1.445247699,-2.200092091,-0.297777645,10.48387097,111.03,5.141410503,12.40019662,10.14134492,2,-0.496765888,3.470408948,1,7.1170943,0.265242311,0.108382356,-2.073303999,117.1489,4,3.419075253,20.23204771,0,-4.05,32.13347454,2.800127647
0.631473292,3.935700741,11.27951239,1.935483871,2.324241047,-0.118674622,1.129032258,1223.548405,2,3.0438,13.48705534,2,2.709677419,2.400454711,1.636531541,-2.427578627,-3.919378036,16.90322581,97.83,7.294994538,13.48705534,10.17409217,1,-0.496622025,3.298351089,2,7.890182009,0.245471273,0.104007435,-2.239228959,116.8325,1,5.642090055,21.07693723,1,-3.17,32.23342857,3.818384969
0.674909528,3.355805515,10.63002155,1.875,2.573889031,-0.144928487,1.03125,1097.647065,2,3.0922,13.00621988,0,2.65625,2.634163113,1.292764217,-2.354329673,-0.368247272,27.0625,102.96,6.835180879,13.00621988,9.79246147,0,-0.496622025,3.421698204,3,6.060214162,0.309966336,0.010629842,-2.232026165,115.6449,0,5.423264882,20.35811513,0,-3.55,16.55241173,5.423264882
0.459124979,4.78630231,11.22165026,2.03125,2.397588983,-0.660901125,1.15625,1107.287337,2,2.8014,13.30215427,0,2.78125,2.279349455,1.496682161,-2.842458909,-0.272390547,12.3125,106.41,6.518751592,13.30215427,10.10287204,2,-0.496682857,3.513187584,2,7.165925558,0.279611973,0.1625088,-2.129602176,121.6773,0,5.083947872,21.91406323,0,-3.3,32.13357131,3.780998545
0.492134515,5.178415602,12.94205155,1.657142857,2.307584734,0.095370243,1,1376.817815,2,2.6924,12.78442514,1,2.314285714,2.255267123,1.426619418,-2.351884087,-3.546835743,14.57142857,117.8,8.117931225,12.78442514,10.08709275,1,-0.496050115,2.885003971,2,7.88735671,0.251293774,0.183354614,-2.254071507,132.7617,1,5.782481142,24.74504241,1,-3.37,32.23342774,4.265402162
0.480760908,4.496933338,11.07276856,1.580645161,2.225405558,0.391336817,0.903225806,1351.23822,1,3.3228,13.45454759,2,2.290322581,2.258434366,1.74240201,-2.314972417,-3.87282578,11.67741935,92.36,6.703939838,13.45454759,10.19941637,1,-0.496767117,2.792502253,1,7.886867424,0.280317741,0.08002866,-2.219916239,118.2325,2,4.685864517,20.76948035,1,-3.49,32.2334274,3.296427107
0.580844478,3.738814957,11.37487598,1.878787879,2.369231365,-0.11360528,1.151515152,1486.778659,2,2.79674,13.67820374,3,2.454545455,2.323514956,2.017345801,-2.390331387,-0.638553214,15.96969697,74.82,7.220089278,13.67820374,9.923362104,2,-0.496624423,3.218315349,2,7.065538464,0.270648634,0.136176555,-2.256294904,128.88,2,5.318536484,22.79147988,0,-3.39,32.13348857,4.281046275
0.622566683,5.131649247,13.41676193,1.777777778,2.455213991,-0.906303114,1.055555556,1044.739732,1,2.3399,13.9659051,1,2.5,2.46180307,1.489180036,-3.143098275,-0.463971666,23.25,72.31,8.061763568,13.9659051,9.768607683,0,-0.496768197,2.937671863,2,6.011494176,0.25445881,0.009965803,-2.464491314,137.3529,0,6.13248576,24.77936879,0,-2.9,16.47798301,6.13248576
0.441131973,4.552243759,12.66210239,1.742857143,2.322566976,-0.926602969,1,1271.639103,2,2.5495,5.625120093,6,2.428571429,2.369101617,1.465145803,-3.149521251,-0.240180847,15.97142857,82.63,7.592394698,5.625120093,10.00645987,2,-0.492869905,3.519490711,2,7.217623802,0.214233632,0.040233109,-2.364917465,136.7317,5,5.737982172,23.4994737,0,-3.24,32.13355014,4.720757631
0.363735517,4.153443432,12.94303469,1.939393939,2.277950577,0.40280872,1.060606061,1608.049247,1,3.994,13.78539235,3,2.727272727,2.288206366,1.608183706,-2.321379212,-3.988018104,12.06060606,105.25,8.481121768,13.78539235,10.13166123,3,-0.496743153,3.500096505,1,7.889245117,0.252479899,0.073326948,-2.216139756,129.2875,3,6.545093371,21.71141695,1,-3.12,32.23346874,3.595166001
0.455408598,5.529578553,12.64091777,2.03125,2.187376477,-0.122455922,1.25,1266.020774,1,1.8565,12.96232245,1,2.75,2.258857944,1.767694624,-2.463178,-4.034994179,12.59375,119.64,7.012805866,12.96232245,10.16169346,1,-0.49675676,3.074998786,1,7.981131641,0.419185411,0.088798826,-2.182595256,123.4042,1,4.82702253,23.89377131,1,-2.76,32.23329853,3.110696749
0.664167377,6.093335986,12.0683742,1.586206897,2.236853464,-0.114361086,0.965517241,1100.084462,1,1.4957,12.49506051,2,2.172413793,2.214652952,2.23223473,-2.370433398,-3.741850467,11.5862069,113.09,6.366172398,12.49506051,10.24398879,0,-0.496687266,2.637670294,1,7.919047446,0.244652204,0.284778162,-2.223495383,113.5023,0,3.812379053,22.49860695,2,-2.79,32.23467938,2.467588416
0.329029181,4.739996269,11.39767186,1.882352941,2.318348005,-0.113369692,1,1455.713906,1,5.0862,12.36072438,4,2.735294118,2.162809141,1.357389435,-2.13472503,-0.189997963,10.85294118,103.03,5.77906592,12.36072438,10.06324271,3,-0.496687732,3.362327538,1,7.992836159,0.276861712,0.120160098,-2.066485088,130.6137,4,3.963116492,21.59761596,0,-4.24,32.16656753,3.399958185
0.392815913,5.038399518,12.43631828,1.583333333,2.353328321,-0.92657679,0.861111111,1239.406705,2,2.4275,5.870222984,5,2.277777778,2.36553256,1.461998021,-3.149365584,-0.084493785,15,69.74,6.952569964,5.870222984,10.00763407,1,-0.4928541,3.410824188,2,5.490322687,0.213890693,0.084493785,-2.371701524,138.7037,4,5.117759082,23.81427679,0,-3.91,16.50826173,5.117759082
0.400057781,4.670831957,11.87492703,1.833333333,2.353216382,-0.929684147,1.027777778,1283.033811,2,1.4619,12.82720487,5,2.527777778,2.376922913,1.481987047,-3.149052597,-0.227197158,15,99.95,6.570462202,12.82720487,10.00818361,2,-0.4928541,3.623217332,2,5.909880727,0.289457332,0.094007426,-2.359042214,130.0582,4,4.809952489,23.55669077,0,-4.18,16.50835499,4.809952489
0.587401409,4.000347399,12.48683098,1.891891892,2.485859448,0.03488005,1.081081081,1341.408993,1,3.8222,13.42564361,4,2.648648649,2.50300788,1.232206172,-2.647828555,-0.93986753,22.59459459,87.24,7.37476368,13.42564361,9.894842368,1,-0.492854779,2.924478981,2,5.987296114,0.325062392,0.055976437,-2.503555201,139.1912,1,5.551917547,23.14795019,0,-4.27,16.54566944,5.551917547
0.418885951,6.490097436,12.52490273,1.685714286,2.311532438,-0.126820746,1,1227.10767,1,2.9407,13.51800076,1,2.314285714,2.352075245,1.909377534,-2.544555612,-3.93447698,12.22857143,117.95,6.692691913,13.51800076,9.996325948,1,-0.49457132,3.382696902,1,7.891349371,0.243340668,0.035409388,-2.339797815,131.2912,0,4.598727168,25.98314334,1,-3.63,32.23327209,3.603125474
0.477462185,5.194307502,12.75986076,1.371428571,2.325207959,-0.129346581,0.8,1258.743595,2,3.2479,13.60433846,3,2.028571429,2.316145587,1.555519912,-2.516651769,-4.004321509,13.88571429,79.39,7.79612204,13.60433846,10.19269796,0,-0.494586249,2.916695296,2,7.924761221,0.264416981,0.110831533,-2.372256067,135.7548,0,5.611505795,24.4060142,1,-3.72,32.23342809,4.165772963
0.645112245,3.243337604,9.329957316,2.071428571,2.358737476,-0.112869312,1.25,1077.545628,1,3.3718,13.28822551,4,2.857142857,2.338841991,1.774063806,-2.312194286,-0.473650794,15.60714286,93.96,4.971589215,13.28822551,9.947846214,1,-0.494579284,3.14726008,1,9.103004211,0.255486165,0.263309713,-2.278035901,108.0444,4,3.645751406,18.17674033,0,-3.2,79.91873125,3.228806061
0.441285619,7.192150282,10.42715748,1.870967742,2.236301289,-0.122958218,1.096774194,1028.419484,1,3.1576,12.12769128,2,2.64516129,2.122773478,1.386981105,-2.280309949,-0.348574787,10.38709677,115.58,4.846895369,12.12769128,10.26745017,1,-0.494579446,3.240272317,2,7.99281295,0.276646391,0.045418435,-2.08372393,115.4394,2,3.040789336,22.44532128,0,-3.24,35.49569228,2.334383973
0.699954721,5.63554059,12.01272485,1.714285714,2.275264684,-0.113357187,1.071428571,927.6949666,0,3.1524,12.40717547,2,2.357142857,2.243114812,1.605839286,-2.481055921,-3.171159415,15.42857143,69.72,6.977232671,12.40717547,10.18824485,0,-0.367208545,2.673620881,0,7.995795717,0.234294124,0.095211168,-2.352201149,115.8775,0,4.632774944,20.98056112,1,-1.74,35.4956925,2.981734049
0.27772467,6.222763494,16.46113863,1.333333333,2.521576873,-0.122403531,0.820512821,1534.935461,0,4.6024,14.76320784,0,1.846153846,2.495144848,1.361318917,-2.328259755,-3.270026486,17.76923077,92.34,10.96311366,14.76320784,10.01821128,0,-0.351777144,3.765070622,0,7.903120753,0.223241649,0.027074211,-2.276003065,155.0727,0,8.049999466,27.07186157,0,-3.51,32.22774912,4.906981848
0.367651399,4.855613476,12.53102423,2.076923077,2.286702186,-0.116648859,1.269230769,1008.616252,0,3.674,12.16757874,2,2.769230769,2.166472418,1.629105456,-2.299837546,-3.804489976,12.42307692,88.49,8.517707997,12.16757874,10.3364462,2,-0.303790826,3.282511665,0,8.135689686,0.293744494,0.049351747,-2.049534306,110.9415,1,6.365543757,19.36403415,1,-1.4,32.2482775,1.870968918
0.55827091,4.751424312,11.13649648,1.709677419,2.152766313,-0.121099225,1.032258065,1343.928112,0,0.783,12.62893594,2,2.387096774,2.176951647,1.695934095,-2.367769313,-3.946154119,12.61290323,119.27,6.528490068,12.62893594,10.09545626,1,-0.349542631,2.75779171,0,7.891188107,0.330438132,0.041416453,-2.143219606,117.2352,2,4.320286278,22.44532128,1,-3.24,32.23327176,3.262633185
0.460587705,5.951368696,12.62386737,1.75,2.210407067,-0.134117985,1,1314.172803,0,2.7474,13.37810449,3,2.472222222,2.26128335,1.455047299,-2.466846182,-0.49312291,17.88888889,106.55,6.72260085,13.37810449,9.917099682,2,-0.467476489,3.376679555,0,5.814427162,0.331453384,0.102924776,-2.348062084,136.3987,2,5.065431445,25.47223576,0,-3.62,16.33343784,5.065431445
0.554838683,4.146650381,11.70723548,1.941176471,2.399763772,-0.906948883,1.147058824,1153.729891,0,1.209,13.6826405,1,2.705882353,2.439935983,1.480961511,-3.142952669,-0.781510404,22.73529412,100.74,6.798607579,13.6826405,9.914219696,0,-0.507954781,3.331327682,2,6.158566267,0.289724281,0.032925147,-2.296872162,123.1648,0,5.065094908,22.4331052,0,-3.36,16.49428326,5.065094908
0.599018803,4.381453712,12.69979959,1.870967742,2.377081047,-0.882880437,1.161290323,1118.394678,0,0.4971,13.02893188,1,2.580645161,2.298915145,1.583209178,-3.115439131,-3.669693366,17.83870968,114.01,9.056600707,13.02893188,9.95091069,1,-0.365496281,3.118303872,0,7.887415584,0.25582545,0.09750168,-2.288829759,119.2536,0,6.922595424,21.94296048,1,-2.27,32.23344432,4.145022938
0.442644698,4.421074016,10.66269291,1.935483871,2.249415683,-0.11338308,1.161290323,1296.095061,0,3.91862,12.87744429,4,2.677419355,2.186491368,1.450213166,-2.231592972,-0.348595154,10.93548387,94.95,5.676954351,12.87744429,10.20642748,2,-0.411218642,3.322158181,0,7.992833122,0.294962242,0.010208788,-2.068110282,119.8447,4,3.774769449,20.95200267,0,-3.3,35.49569227,3.021323293
0.572563551,3.339563856,11.10445142,1.8125,2.344946352,-0.131616393,1.0625,1113.078235,0,3.31934,13.13140434,2,2.59375,2.512041422,1.336092416,-2.481635259,-0.813631231,19,89.87,6.906444194,13.13140434,9.81518002,1,-0.453595475,3.419237572,2,6.110344896,0.324961817,0.225292949,-2.299098023,115.9642,1,5.091388608,20.60369706,0,-3.29,16.69675997,5.091388608
0.422157076,3.941115917,11.2627696,1.96875,2.210043796,-0.480200449,1.1875,1250.137244,0,-0.54758,13.35738124,2,2.75,2.499429996,1.374191786,-2.803733392,-0.377082408,16.84375,106.03,6.247167572,13.35738124,10.06610199,1,-0.310341091,3.355481059,0,8.136930569,0.310341091,0.04355834,-2.160036644,122.3358,2,4.654208581,20.19766129,0,-3.72,32.1665797,3.821742592
0.630712885,5.242039457,11.97350012,1.677419355,2.252688143,-0.310190091,1.064516129,938.3666838,0,-0.35868,12.75299461,2,2.258064516,2.364268786,1.550765887,-2.52336396,-3.829349662,21.16129032,126.92,7.554085471,12.75299461,9.94263477,0,-0.547889641,3.228607766,0,7.891587652,0.240780635,0.092724572,-2.356451019,110.0085,0,5.396063516,23.20832381,1,-2.46,32.23327249,4.199324024
0.571353248,3.611209941,10.77712997,1.9375,2.394661765,-0.906950373,1.15625,1167.026351,0,1.82762,13.46066583,1,2.65625,2.459159299,1.48516261,-3.142952116,-0.808006661,19.96875,97.56,6.134418737,13.46066583,9.992672556,2,-0.502672998,3.493548815,1,6.154238581,0.289838675,0.013533688,-2.284362258,114.481,0,4.427559969,20.53755743,0,-3.36,16.47765504,4.427559969
0.676850052,4.330516042,13.330803,1.882352941,2.426452616,-0.885804457,1.147058824,1161.57363,0,0.81212,13.3151574,2,2.617647059,2.451984002,1.27948353,-3.106913933,-3.557391462,25,80.59,9.048837149,13.3151574,9.885837642,0,-0.483763667,3.158907558,2,7.887370832,0.264704137,0.06743434,-2.338943937,127.9465,0,6.789944788,23.28975433,1,-2.46,32.23342767,5.3819935
0.542108285,4.470269716,13.93918651,1.6,2.295500364,0.051038137,0.942857143,1316.776088,0,4.16862,13.31300605,5,2.257142857,2.323657048,1.272081718,-2.470287998,-3.628117748,22.54285714,88.4,9.475828344,13.31300605,9.961993714,1,-0.333241601,3.267650496,0,7.887361499,0.253831763,0.02341236,-2.387570609,134.6813,3,7.007581545,23.93836263,1,-2.78,32.23342771,5.537882945
0.427151993,4.794829143,11.83666123,2.15625,2.217586406,-0.941124122,1.21875,1186.650068,0,2.26112,10.66090782,5,2.96875,2.226208248,1.394059856,-3.076719414,0.088636156,17.21875,90.39,6.76515056,10.66090782,10.09691945,3,-0.49290323,3.536223207,1,7.094068606,0.219920629,0.088636156,-2.195035124,121.3295,5,5.030222598,20.99139723,0,-2.88,32.13347429,4.253702974
0.344598072,4.579586725,11.69332027,1.916666667,2.319701506,-0.941438662,1,1514.707761,0,2.39062,10.75260425,5,2.805555556,2.215800478,1.308229653,-3.07716144,0.032145493,13.36111111,112.76,6.257773383,10.75260425,10.08760597,3,-0.492903231,3.629354969,2,5.803131829,0.230800405,0.032145493,-2.199042343,128.4115,5,4.502438391,22.0511539,0,-4.44,16.69677208,4.502438391
0.510095769,5.967580851,12.14788541,1.84375,2.241090529,-0.919274285,1.09375,883.0622208,0,0.17474,12.58590179,1,2.59375,2.28340456,1.193765701,-3.137059886,0.148535926,22.0625,73.24,6.955324718,12.58590179,9.954714968,1,-0.440932655,3.175764127,1,5.781306969,0.226484771,0.148535926,-2.28032038,122.5471,1,4.826307319,22.95558549,0,-2.22,16.47753489,4.826307319
0.608355099,5.800468846,12.11011982,1.931034483,2.355224373,-0.119004948,1.172413793,978.5868926,0,2.53932,12.31203516,1,2.689655172,2.232045555,1.509114284,-2.4053716,-3.635589169,12.62068966,84.94,6.567577098,12.31203516,10.12846148,0,-0.453593024,3.138184761,2,7.980723687,0.240309054,0.095555992,-2.217083612,115.1055,0,4.626306221,21.3220185,1,-2.39,32.23328329,2.843483022
0.581867913,4.433965106,12.38849913,1.5625,2.250163009,0.071280207,0.875,1238.332764,0,4.14116,12.93121109,2,2.28125,2.261561786,1.413276189,-2.4851851,-3.552128966,14.59375,70.83,7.909714774,12.93121109,10.06801209,1,-0.454828477,3.230082206,0,7.90293903,0.289185155,0.180712711,-2.362874885,124.8093,0,5.655030721,22.14529688,0,-3.06,32.22787407,4.125303718
